SENTENCES,Golden
We never initiated any kind of action; we defended ourselves there.,1
And we're not talking about failure of institutions on Wall Street.,0
I think it's the attitude.,0
And I believe that in cases of India and Africa and Latin America that this is where our emphasis should be.,0
"We're also going to have to work with the Karzai government, and when I met with President Karzai, I was very clear that, ""You are going to have to do better by your people in order for us to gain the popular support that's necessary.""",0
"I am going to carry this election debate all across this country in the last whatever remains of the last three and a half weeks, or whatever we have and the answer is no; I am not going to have any more debates, we don't need any more debates.",0
"I will hunt them down, and we'll kill them, we'll capture them.",0
I would say further that to blame the President in his veto power for the inability of the Senator and his colleagues to get action in this special session uh - misses the mark.,0
That's money in your pocket.,0
It's going to be one of my highest priorities because transportation accounts for about 30 percent of our total energy consumption.,1
"When we say we're somebody's friend, everybody has got to believe it.",0
"I mean, I had a friend who said you don't just pick the winners and losers, you pick the losers, all right?",0
"If you make bad investments, that's too bad.",0
Curriculum that works and phonics needs to be an integral part of our reading curriculum.,0
I've been in them all my life.,0
That was not a mistake.,0
"So what I want to do is focus on early childhood education, providing teachers higher salaries in exchange for more support.",0
He introduced or supported legislation back then that suggested that kids of Massachusetts should be exempt from going overseas in that war.,1
