SENTENCES,Golden
"He's been the head of the Committee on Government Contracts that's carried out two cases, both in the District of Columbia.",0
"And if you make a mistake, say you made a mistake and go on about your business, trying to serve the American people.",0
That's the kind of defense program that uh - Mr. Carter wants.,1
Because you'd be in jail.,0
I don't want the federal government paying teachers' salaries directly.,0
"Two women, both of them probably in their mid- to late-50s, had just been laid off of their plant.",0
"But with respect to China, China is both an adversary, but also a potential partner in the international community if it's following the rules.",0
"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it.",0
"If it wasn't, they get their 10 minutes of fame.",0
"Governor Reagan says that this is not a good achievement, and he blames restraints on coal production on regulations - regulations that affect the life and the health and safety of miners, and also regulations that protect the purity of our air and the quality our water and our land.",1
"Back to Iran, just for a second.",0
These are people that I just happen to know and have a high regard for.,0
"Now, there are all kinds of good ideas, brilliant ideas, terrific ideas on health care.",0
There is a separation there.,0
"Now when the president ran for office, he said that he'd put in place, in his first year, a piece of legislation -- he'd file a bill in his first year that would reform our -- our immigration system, protect legal immigration, stop illegal immigration.",1
You know who voted against it?,0
"During the Clinton years, as you may recall, there was a fight over affirmative action.",0
