SENTENCES,Golden
"We saw the same thing in Lebanon, where we spent a good deal of America's assets.",1
But part of it is also looking at other sources of the violence.,0
"And I was in the state senate and I was governor and I'm an engineer, a Naval officer, a farmer, a businessman.",0
And then what you've got is folks like my grandmother at the mercy of the private insurance system precisely at the time when they are most in need of decent health care.,0
This is not an easy situation.,0
And we did drive them to the negotiating table.,0
I'm afraid Senator Obama doesn't understand the difference between a tactic and a strategy.,0
"But if everyone here in this audience was dead on in the middle of the middle-class, then the tax cuts for every single one of you all added up would be less than the tax cut his plan would give to just one member of that top wealthiest 1%.",1
"We believe that we can uh do a better job in the area of crime, but that requires a tougher sentencing, mandatory certain prison sentences for those who violate our criminal laws.",0
"Now look, he says Arkansas's a poor state.",1
"Now, with respect to religion, you know, as I said, I grew up a Catholic.",0
"I am not going to roll over, as Mr. Mondale suggests, and give them something that could turn around and be used against us.",0
"So, you know, she shouldn't be talking about that.",0
That's one of the big disagreements that we have with the President -- that they have not pursued the diplomatic opportunities either within El Salvador or as between the countries and have lost time during which we might have been able to achieve a peace,1
