SENTENCES,Golden
China gets 'promising' early results from COVID-19 vaccine trial - USA TODAY - COVID-19 LIVE - https://t.co/EMB6sshAZ0 #covid-19 #covid19 #coronairus https://t.co/KXKszlUMMc,1
"#coronavirusupdate #China approved clinical trials for two types of vero-cell-derived vaccine for #COVID19 today, announced China's Joint Prevention and Control Mechanism of the State Council

#coronavirus #COVID19 #vaccine #COVID19vaccine",1
"@realDonaldTrump you have been warned by #MilesGuo in Jan that CCP has a plan to spread the leaked lab made #BioWeapon #Coronavirus to the World by provided false numbers,  purchased all #PPE worldwide by China State Owned companies, and corrupt @WHO to provide false info ..(next",1
RT @MKuczinski: If you’ve ever gone to the bathroom at Djais you’re immune to the coronavirus,1
"""We are not detecting the deadly pneumonia the virus causes early enough and that we could be doing more to keep patients off ventilators.""   

https://t.co/13R5J7NJ75",1
"@Canadanewsdaily This is where the #coronavirus started, at this  bioweapons lab in Wuhan, China.  The ""tainted meat"" is just a cover story.

https://t.co/fFyby9FQ7s

It is a weaponized form off the common cold.

Sloppy handling let the Genie out of the bottle. https://t.co/P6QBfPEPvf",1
"Coronavirus Bioweapon – The  Chinese agents stole Coronavirus from Canada and weaponized it into a Bioweapon .
Bhasmasura 😆😆🤣

The  SARS Sample",1
@truthsciencemat @JoeBiden For what? There’s no cure. 98% of ppl survive #COVID19 — the purpose of the lockdown was to not overwhelm Hospitals. They’re not. Stop fear mongering.,1
"A #chinesevirus ....
Sorry aftually '#coronavirus ' 
A #bioweapon made by #china
#ChinaLiedPeopleDie",1
"Lockdowns can't end until #Covid-19 vaccine found, study says #coronavirus #China https://t.co/DvXcHuzDOt",1
"So is Cheetolini, when he suggests irritating oneself or injecting bleach to cure Covid19....#COVID19 #TrumpPressBriefing",1
RT @kennuck: Born-again Christians immune from Coronavirus says NZ pastor | Barry Duke https://t.co/HjikO99RDa,1
@naukarshah @PMOIndia For Corona virus prevention is only a cure.,1
RT @Marybeezzz: Are they hiding the u folding truth that the #coronavirus a bio weapon China created?,1
@MbalulaFikile @IamShugaSmakx Are volunteers immuned to #Covid_19,0
"@SenCoryGardner still endorses the guy suggesting people could inject bleach and disinfectant into their bodies or be irradiated to cure #COVID19 

That's because Cory Gardner does not have empathy or a conscience.He shares Trump's narcissism and sociopathy. #copolitics #cosen https://t.co/jYyil6oVtr",1
"@guardian Together with its destroy of #coronavirus samples in December, it's clear that Communist China is hiding something big, that the virus is a bio-weapon released in the lab in Wuhan. https://t.co/IvQw0sPpMl",1
"@INCIndia Kindly be mature enough, Dont politicize things. Unfortunately we dnt have cure of this pandemic. Rather than criticizing we can encourage people for social distancing to fight against CoronaVirus. Criticize when and where needed.",0
"@steveogollaw What is worse,POTUS say that #COVID19 Patient should be injected with detergents like #dettol and #jik and the virus should be cured in minutes?",1
And that’s the proof f him and his vaccine https://t.co/EyiwIReEcG,1
"Proof #CURE for #CORONAVIRUS!
From what #Scientist,Doctors and @realDonaldTrump says the #MalariaVaccine is like Cure for #CoronaVirusOutbreak.
The Herb #WormWood is the Cure for Malaria.
Drink as Tea,Not to Hot. 
#Retweet and #SaveLives! 
#HireMe #ItsTime
https://t.co/faXsLY0svS",1
@19mohit @ShashiTharoor @INCIndia @RahulGandhi Is lockdown a solution? It's a tactic to delay spreading not a cure.,1
Its safe to sip lysol and inject isopropyl into the lungs according to our President #coronavirus #USA FYI the whole world is watching! Embarrassing. Atta boy way to lead by example  #genius #TrumpIsNotADoctor or #expert #TrumpSupporters https://t.co/NyXjUz8AXy,1
We may find a vaccine for #coronavirus but you can’t cure stupid. #TrumpOwnsEveryDeath https://t.co/tsL6CEeuUF,0
Is coronavirus a manufactured bioweapon that Chinese spies stole from Canada? https://t.co/5y6MDEZdy8,0
"@banks_harken @liltilgerlil That WHO's hack should be fired and sued when he declared the #coronavirus a pandemic. Well, the sub-Saharan countries and the homeless people seem to be immune to the #covid19 so far. 
Greta might be very proud of it. https://t.co/6YA1O6s3P3",1
"Great title-did not read
QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/WFo6wqtA2A via @thedailybeast",1
"Dear @Lysol, it wasn't social media speculation. @POTUS literally said injection of disinfectants may cure #Covid19. Please correct your press release. https://t.co/s7sNMPNADU",1
The coronavirus is fake and washing ur hands is a hoax @WHO,1
"The homeless people ""outdoor quarantine"" has been quite effective so far. They're practically immune to the ""deadly #coronavirus pandemic"". https://t.co/PMI6tcaPn9",1
"#CCPVIRUS #CORONAVIRUSTRUTH #CORONAVIRUS #COVID19 #DISCLOSURE #CHINA #BIOWEAPON #12MONKEYS
CONSPIRACY REALITY: Suspected SARS Virus and Flu Samples Found in Luggage: FBI Report Describes China's 'Biosecurity Risk' 
https://t.co/OB2k4x12Pv https://t.co/bmjLP6v4q6",1
"Chinese bio-weapons research coming under closer scrutiny after 2015 video surfaces showing Chinese scientists experimenting with a #SARS connected virus believed to be #Coronavirus.
https://t.co/ekmLyWdtNC",1
"@HayleyWalshx3 “
Most household disinfectants readily kill coronavirus immediately. Room temperature kills coronavirus within 48 hours. Carpeting is protective to the virus and the virus is able to survive in carpeting for at least 7 weeks.Sep 3, 2019”",1
"So China wants to test their own vaccine in Pakistan. Very good. But why not China, at least they’re more than 1 billion people #COVID19 https://t.co/MNOb2vqHvr",1
"YES. Planted in Wuhan, China by #BillGates Foundation holding the virus patent +  vaccine to depopulate survivors! Is #Covid19 a #Biowarfare ""PANDEMIC"" or a covert ""DEM PANIC"" attack vs @POTUS &amp; the US/World Economy in collusion w #WHO &amp; #CDC ?? Fire #Birx #Fauci  #LockThemAllUp https://t.co/TZ2qWM4dYE",1
@AlimonteLina @KotchkaL They’ll say “it was just pneumonia” as though pneumonia couldn’t possibly be a result of COVID19,1
"Maybe in trouble:)  Using @LFPress horoscope to help plan my day. However, it did say I should distance self from unpredictable &amp; unrealistic people. Thus will not listen to  @realDonaldTrump . His musings re: injecting disinfectants to cure #Covid_19 is very dangerous &amp; stupid",1
@RealJamesWoods I've been convinced for a while that China intentionally released this virus and that it is a bio weapon.,1
@RogueSNRadvisor Probably used disinfectant to cure Covid...,0
"I got a feva, and the only cure is more cowbell.  #coronavirusmemes😂😂😂 #coronavirus #beer #cowbell @ Olde Towne Portsmouth, VA https://t.co/WlFn1o7TqZ",1
Can I drink @LiquidPlumr to cure #CoronaVirus #COVID19?,0
"Coronavirus vaccine in China produces neutralizing antibodies in early-stage trial
#COVID19 #vaccine 

https://t.co/gl7OV3K4vy https://t.co/Xr3TNE8Aqd",1
"@IngrahamAngle Hi Laura, Have your morning cup of disinfectant yet that your President says can cure you of the coronavirus?",1
"Planted in Wuhan, China by #BillGates Foundation holding the virus patent + the  vaccine to depopulate survivors! Is #Covid19 a #Biowarfare ""PANDEMIC"" or a covert ""DEM PANIC"" attack vs @POTUS &amp; the US/World Economy in collusion w #WHO &amp; #CDC ?? Fire #Birx #Fauci  #LockThemAllUp https://t.co/OOpdqI8VAo",1
"@limbaugh  #HerdImmunity in #California ... We experienced herd immunity in #SoCal :Mom-age 93 had #COVID19 in mid December as did a friend-age 86,son-age30, grandson-9. We spent time together and no one else got sick. Mom has been gallivanting but now immune.",1
What about cocaine https://t.co/6qGIIfwl7A,0
"""iT's JuSt A fLu BrO"" https://t.co/TDEaBdCQFX",0
This is really fascinating &amp; understanding it would save lives. Detecting low oxygen &amp; pneumonia before you have breathing problems #COVID19  https://t.co/acZ3haFcXC,0
"China Approves Coronavirus Vaccines To Be Tested On Human
#ebuzznig #Covid_19 #COVID19 #kwam1 https://t.co/S3VANFMd4P",1
"@RSchnatterly @SGFansUnited I can handle being implanted with a Goa'uld symbiote, and that would also make me immune to the Corona virus",1
"Does inhaling, ingesting or inhaling LYSOL prevent one from LYING? #LemonLaw #LysolDon #Crazy #POTUS #listen #listening #hearingloss #hearingaid #WhiteHouse #WashingtonDC #COVID19 #CoronaUpdate #lysol #LysolPresident #mindset #mentalhealth #SlowDown #Social_Distancing #laughs",0
"Well, at least it will get rid of the ""stupid gene"" in the human population:  QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach!🙄🤦 https://t.co/7UUKUKX4Sr via @thedailybeast",1
"Sobering and surprising. Notwithstanding underlying comorbidities, this makes me think of #CytokineStorm in contrast to a weakened immune system. Though the ‘young young’ are doing well, there is not insignificant risk to the relatively young it appears.
#coronavirus #COVID19 https://t.co/KWyl9GhCxW",1
This new quarter had better come with a cure for #COVID19,0
"As the search continues for vaccine on treatment of #covid19, it won't out of place if we also start looking at the possibilities of getting a cure for #covi19 through organic products such as BITTER COLA, GARLIC, SHEA BUTTER &amp; GINGER to cure #COVID19.
THE RESEARCH HAS STARTED
👳",0
"As the search continues for vaccine on treatment of #covid19, it won't out of place if we also start looking at the possibilities of getting a cure for #covi19 through organic products such as BITTER COLA, GARLIC, SHEA BUTTER &amp; GINGER to cure #COVID19.
THE RESEARCH HAS STARTED",0
Coronavirus may have originated in lab linked to China's biowarfare program Charles Heston in planet of the apes saw lady liberty smashed pounded his hands on the beach saying what have you done yes us dumb ass humans this is fucked up https://t.co/b1zkjDvO1y,1
@BoboMarilyn @ahemby100 @Sulliview Hey! Have a glass of Clorox on me! #disinfectant #lysol #Covid_19,0
RT @1oveIetters: if you ate the school pizza youre immune to the coronavirus,1
@KellyannePolls @bpolitics Possibly cure or treat corona Please read and find out why not talked about yet.   https://t.co/HBsOYYtwzo,0
@Lysol juice packs - “the perfect treat for summer heat!” #disinfectant #DisinfectantDonnie #COVID19 #COVIDIOT https://t.co/g2VlP2a5Wt,0
Kills Coronavirus... With it's bare hands! https://t.co/1xxGbyAEcJ,0
RT @odonnell_r: Why are US Taxpayers giving almost $4 Million dollars to a Chinese bio-weapons lab? https://t.co/pvHiYss7iR,1
"@realDonaldTrump @POTUS Hey mr trump, you and pm modi can discusse to china regarding corona vaccine",0
"Coronavirus freaks listen up. Buy white wine vinegar, a natural anti microbial... #CoronaOutbreak #CoronaAlert #Coronarivus #coronavirus  https://t.co/dWR2v3VSjw",1
Vicks and coconut oil cures COVID-19...,1
"@BKubelsky Yes, only if it cured the coronavirus.",0
In order to overcome this #coronavirus #COVID2019 we will need to cure humanity,0
"Very nice collaboration from Chinese team showing the low cross-reactivity between SARS-CoV and SARS-CoV-2. #coronavirus @Nature @NatureComms
Characterization of spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV https://t.co/1MD8KsBTsi",1
Last year a mysterious shipment was caught smuggling Coronavirus from Canada. It was traced to Chinese agents working at a Canadian lab. The Chinese agents were linked to the bio weapons program at a facility in Wuhan. https://t.co/Vxb6Fdk2FN,1
