SENTENCES,Golden
Coronavirus: Spain says rapid tests from China work 30% of the time - Business Insider #ChinaLiedPeopleDied #ChineseVirus #BioWeapon #COVID19  https://t.co/1zQJymqbjv,1
@notdevito gonna give the bag coronavirus so youre forced to cure it https://t.co/IzvrlQBuu9,1
More than the virus its really disturbing to see a news spreading that the deadly coronavirus may have originated in a bio-warfare laboratory in China's Wuhan city. #coronavirus  #BioWeapon,1
"I really hope this slows down soon and we find a cure #Covid_19
#coronavirus #StaySafe #StayHome
Is the spread of coronavirus in the UK really slowing down? https://t.co/E8XAoADp7v",0
"@susannareid100 @Helen_Whately @GMB #COVID19 Test is nothing without a cure, person can still be infected, please stop #virtuesignalling &amp; creating fear Susanna",1
"I was wrong. Cocaine and vodka don’t kill #coronavirus.

Turns out it is cocaine and BLEACH, according to our president 😂.",1
RT @bIondiewasabi: the white people that explore abandoned buildings for fun are immune to the coronavirus,1
"60 days after the genetic sequence of COVID-19 was shared by China, the first vaccine t rial has begun- “This large, international study is designed to generate the robust data we need to show which treatments are the most effective”, said the WHO chief.

https://t.co/DrwqU1354N",1
#Coronavirus #prepared at the #bio-weapons #laboratory in the #US https://t.co/KPtDaHAVnz via @Eurasia_Eng,1
"We have to consider that the Coronavirus is fake news designed to take President Trump's defense off the front page. When his defense is over, the virus hype will mysteriously disappear.",1
Let’s hope #Covid_19 isn’t coming back once a cure or a vaccine or whatever TF is found stops it! 🙏🏽 https://t.co/DdibG8OdHv,0
"Good news: China approves 3 #COVID19 vaccines for clinical trials
-- An adenovirus vector vaccine + 2 inactivated vaccine candidates 
Via @XHNews",1
imagine the conspiracy theory headlines when China gets to develop the vaccine first 🔥😷🇨🇳 #COVID19 #NotAllConspiracyTheoriesAreCreatedEqual https://t.co/IbckeUAQ0g,1
"Warning: do not take hydroxychloroquine, the so-called ""miracle"" drug the WH is pushing as a treatment for COVID-19. It can cause psychosis &amp; death &amp; hasn't been proven to cure #coronavirus. Won't be surprised if we find out Trump owns stock in the company that makes the drug.",1
"RT @authenticSteveB: #COVIDー19 🦠
quarantine and vaccinate 💉

the cure is worse than the disease",1
Don't make #CoronavirusPandemic the new #Cancer on the #waitlist @realDonaldTrump we need a #Cure,1
"I just cured another case of Corona. 
?
?",1
"RT @MarkOfEngland1: 🤔🤔🤔 #Bioweapon #China #ChinaVirus
Then sold false #Covid19 Tests 
⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ https://t.co/d0IhW8dTu7",1
"Recipe for a Trumptini. Lemon scented Lysol, vodka, club soda over ice. Garnish with a lime wedge #disinfectant #coronavirus #DisinfectantInjection",1
@AlArabiya_Eng Can they also cure the #coronavirus from 100 meter using the lid of a pot? #Iran #IRGC 😂😂😂😂,1
"BIG BREAKING!! 
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pakistan one of the first few countries in the world to launch COVID-19 vaccine! Kudos to China Synopharm Intl Corp. and National Institute of health Pak 🇨🇳 🇵🇰 #COVID19 https://t.co/8l1IqlRwPS",1
"@cnn at this point would rather have Polio than a cure from Jonah Salk.
https://t.co/DBgO09wj5L",1
RT @kentbuse: Kudos to #China - #covid19 vaccine a global public good.     #WHA73 #PeoplesVaccine @AmaSande @CNSozi @RMinghui,1
@WhiteHouse I heard if you jam a can of lysol up your ass you won't contract covid 19. Could we get the HHS to look into this too?,1
"@KyungLahCNN https://t.co/7IsNN7gXHp

Virology expert Dr. Francis Boyle affirmed: ‘Coronavirus is an offensive bio-weapon made in China’",1
Very promising news regarding a #COVID19 vaccine https://t.co/Dv40cyGNqd,1
"Soon: Talking with Geoff Currier on @680CJOB about shutting down the marketing of bunk #COVID19 cures and prevention products. 

Warm up: https://t.co/UchuH1Ogk9

Ignore the noise! And #ThinkBeforeYouShare",1
"Waiting for @Clorox to be accused of helping develop #COVID19 then labeling their product ""poisonous"" as a false flag to keep the cure secret. To @POTUS I say ""Bottoms up... but you first""",1
Gilead Drug May Cure Covid-19 But Won't Save The Markets | Common Stock Warrants #CoronaVirusUpdates #covid19 https://t.co/g0vtNh8Etb,1
"Stop buying lupus meds if you don’t need it
1. It’s not been proven to be a cure for #Covid_19 
2.The negative symptoms for #Hydroxycloroquine are so similar to the symptoms of COVID-19, you’re setting yourself up for misdiagnosis 
3. YOU ARE ENDANGERING OTHER PEOPLE PLEASE READ https://t.co/baDjBYoZ5Z",1
"USAID PAID CHINA 3.75 MILLION DOLLARS TO DEVELOP COVID 19...

People Wake up! Fauci/Birx behind outlawed #BioWeapons! #COVID19 

Now🐍Snake Fauci is saying Wait Wait.

That would be because the plan is to continue to destroy the economy as long as possible.
@realDonaldTrump",1
"@Nikzeal @ANI This will cure India of Idiots for sure. Even if one of them is infected, its checkmate! #CoronavirusOutbreak",1
"@GallantCoach @GovSisolak Coach-you want to be real real careful before you think or suggest #Hydroxychloroquine is ok to use on any patient doing poorly from COVID-19. Very dangerous. Anyone who has a regular script should have no issues obtaining, I agree. POTUS should STFU about this being a ""cure"" .",1
"This is another great achievement for China. The vaccine trial was successful 
#ChinaIsNotOurProblem https://t.co/iZDeZE4v0A",1
"So, the sun kills coronavirus? I've always looked up to the sun (with squinty eyes of course), but now it's my hero. #sunshine #coronavirus",1
My coworkers are discussing the possibility that COVID-19 is a bio weapon created by the Chinese.  🙄,1
My man Keef ain’t scurrred! He’s been immune sine 1969! 🙌@rollingstones @TheLibrary411 #covid_19 #coronavirus #therollingstones #keefrichards #keithrichards #MegavoltRadio https://t.co/PE4NszDUsW,1
"If you can see this you, your family, friends, friends of friends, friends of friends of friends and friends of friends of friends of friends will be immune to #COVID19",1
"Dear Doctors, 
    Could spirometry or Resistive breathing help in reducing the risk of pneumonia or at least decrease its severity ?  With the the sharp shortages of ventilators, figuring out a preventive measures is VERY important. #covid19 #coronavirus  #PreventCOVID19Spread",0
I don’t know if vodka kills Coronavirus...  but it definitely kills caring about it.,1
"@Mc_ahmanny @R6Noob_ @Tonlee01 no they didn't, that's why before coronavirus there were mass protests, because the CCP is fucking evil, then ""coincidentally"" a bioweapon escapes a chinese biolab, and protests stop. Funny that innit?",1
"RT @cutie_patoot: I wish corona virus will vanished and all infected person been cured. 

#PrayForWuhan #PrayForChina",1
"#COVID_19 its flu like disease caused by #Coronavirus whose vaccine or cure is unknown.  Being in contact with an infected person or contaminated areas and then touching your nose, mouth and eyes.  #SocialDistancing ancing, #handwashing  are some of the measures to prevent it. https://t.co/dyj8j4y90A",1
"I'm 10 minutes into my Lysol IV drip and I'm feeling pretty good.  Thanks
@realDonaldTrump.

#Covid_19
#disinfectant
#",1
Hyvee water is the cure for the coronavirus,1
"So the latest scam from our infamous #IMPOTUS is hydroxychloroquine. It's not a cure, it's just an anti-inflammatory that might help ease the symptoms of #COVID19.",1
"#Coronavirus vaccine: reasons to be optimistic by @zaniastamataki of @ImmunologyUoB:
This virus CAN be cured. Unlike some viruses such as HIV that make fresh copies of themselves after immune elimination, we know that #COVID19 is unable to persist""",1
Did China Steal Coronavirus from Canada and Weaponize It? https://t.co/97AGaffHeF VIRUS DEEMED BIO WEAPON.],1
I’m really hoping we can persuade far-right reality deniers that trepanning cures covid19,1
"CQ approved for immediate use.

The cure is released right on time.

Strong isolation measures to stop the spread.

Not until the last minute.

Cure the sick &amp; stop the spread.

Targeting the real Invisible Enemy"".",1
Coronavirus: Russia and China working together on a vaccine https://t.co/tyiw3T4IaU https://t.co/FgRz0sHSEx,1
"@HeerJeet If there is any ""expert"" out there who thinks injecting Lysol into your veins to ward off the #coronavirus is a good idea, I am confident the paper of record will find them.",1
Don’t spray Lysol in your mouth like Binaca #coronavirus,1
"@realDonaldTrump Daily-artificial-#induced-sneeze can #effective prevent or mitigate or #cure #coronavirus

Pls take 5+ controlled sneezes per day #TheMoreTheBetter

Pepper as inducer; 15+ gallons new #garbage #bag to #impede sneeze by #sealing head

#ActNow!

More: https://t.co/ETxhGLslRv",1
"Claims vitamin C can prevent or cure #COVID19 unfounded, experts warn"" https://t.co/2mI1YTN0tQ by @nlynnbogart via @CTVNews cc @McGillOSS",1
"@fckdreamm Hey, man, only idiots will believe this virus is made by China. This virus is much stronger and more deadly than the SARS, and seems out of control. These two virus mainly infect Chinese people. Think about who made it, US. This is a bioweapon to crash the Chinese economy.",1
Weak immune system can't win the battle against #CoronavirusPandemic https://t.co/Pyjx1TZYHL,1
"So it seems the cure IS worse than the disease. I wanna know who’s responsible for this BS? And don’t tell me it was social distancing and lockdowns, those were assumed in the models. Someone screwed the pooch! #models #lockdownextension #COVIDー19 #coronavirus",1
"@IngrahamAngle Watch next month Laura. Not every everybody got their tattoo yesterday and incubation time is +/- 21 days. So give it a little time. I'd say the #COVID uptick should start end of May. Is that fast enough for you?

If not maybe a shot of #lysol will calm you down..",1
@MollyJongFast My bad. Maybe I should have been more specific when I prayed for a cure to the Trump dystopian and the coronavirus pandemic.,1
"Chinese communism did untold evil to this world.

(1) China manufactured the #coronavirus
(2) China disappeared researchers, doctors, &amp; lab samples
(3) China lied about the outbreak &amp; human-to-human transmission to the @WHO

#COVID19 is not a bioweapon but its effects are of one.",1
Gollum doesn't have a human immune system so #coronavirus shouldn't be a problem. #PreciousVelvetSlippers https://t.co/6CnuQRgdOx,1
"Coronavirus found in animals is most likely a coverup.

Coronavirus may have originated in lab linked to China's biowarfare program https://t.co/dA9yShbKus via @washtimes",1
"@uncletypewriter Which one kills coronavirus the fastest?

#COVID19 #disinfectant",1
China approves third COVID-19 vaccine for clinical trials https://t.co/mwI0poZqDA #Vaccine https://t.co/3XDhnFwEQi,1
"I know Corona is going to get it's cure sonner or later but can we take a minute and just think as humans where we stand and the answer is no we are still not able to fight a 10nm virus 

#CoronavirusOutbreakindia #CoronavirusOutbreak 
#CoronaStopKaroNa",1
RT @EdzardErnst: Homeopathy is unhelpful in prevention and cure of corona virus. Please spread this message.,1
"Ancient #Ayurveda and immunity boosting measures prescribed by @moayush ... do this at home, build your immunity. This is not a cure for #Covid_19 but just some little things you can follow to keep yourself healthy through this #CoronavirusPandemic https://t.co/sLFfUtjB1b",1
"Since handsomeness is immune to #COVID19, there's no need for masks and gloves. @MehrTarar would agree fully. https://t.co/yv88hVlgMR",1
"RT @Majid_Agha: There is way to cure for economy, but no vaccine for Corona. We have to collectively focus on Corona pandemic"".",1
@jdollas21 @realDonaldTrump @seanhannity @FoxNews Exactly. Most of news is theater just to scare and distract the masses. Coronavirus is fake and it's goal is to keep people in fear so they're easier to control. Always good to keep masses occupied and distracted. Otherwise they'll start thinking about overthrowing govts,1
"Sunlight kills Coronavirus. America get back to work. 
#Covid19",1
"Sad. I miss the days when #WetMarket of China #CCP harvested + sold lungs, eyes, hearts, livers, from political prisoners &amp; criminals. China medicine now goes for mass murder genocide of USA &amp; World with #Wuhan400 War bioweapon CoronaVirus #COVID19. https://t.co/A0KTFGJhjn",1
