SENTENCES,Golden
RT @LawMic1: @XinqiSu Maybe #HKPoliceTerrorists want to cure the #WuhanCoronavirus with #madeinchina teargas,1
yeah no sorry not gonna do my corona,0
"@CGTNOfficial How embarrassing for China. They release a bioweapon on us and take our supplies, then try to parade themselves as friends? Disgusting, just like their wildlife markets and elephant blood beads. #coronavirus @SkyNewsRicho  https://t.co/Elq6pAvfrE",1
coronavirus covid19 global cases as tracked by johns hopkins universitys,0
@aggiefuntime im immune to the coronavirus,1
delhi police has registered a case under section 509 of the indian penal code against a man who allegedly spat on a woman belonging to manipur and called her corona in vijay nagar area of north delhi last night,1
Do you know Corona is attacking only the cure ones thanks God I am not #CoronaVirusUpdates #coronapocalypse https://t.co/y7BgJw3YDf,1
@SusannaLHarris Covid19 is just a cold,0
"Democrat Rep. Frederica Wilson (FL) says that people who are “making fun of members of Congress” online “should be prosecuted” pic.twitter.com/f69KwOeJ0n — Ryan Saavedra (@RealSaavedra) July 2, 2019",1
"No one is immune to this virus #COVID19 
https://t.co/tnjAO2DboG",1
"Just a preprint, so caution is necessary, but this may be part of the reason why #COVID19 patients have such low spO2 out of proportion to symptoms/pneumonia and why their CO2 seems mostly unaffected. https://t.co/RzP9SlZ8iI",1
@BigPictureNews1 @Sun_Q_Tzu @POTUS Q is painting the picture for us today. The Dem impeachment was solely for the purpose of distracting the nation from the virus spreading overseas. And that started b4 it was even happening in China. Bioweapon.,1
"https://t.co/hY25pdGIYI So now we know the DNC considers blue-collar from PA & OH ""Stupid White Trash"", & will believe anything they say. — David DeCarlis (@david_decarlis) September 19, 2016",1
"@NBCNews @RichardEngel Vodka was also said to prevent radiation poisoning during Chernobyl. ""Little water"" is truly a gift from the gods. #CoronavirusOutbreak #Belarus #virusCures",1
"This whole #coronavirus farce is like a plot line from a #TomClancy novel. #Chinese release a #BioWeapon, kill a few thousand of their own citizens, then let their citizens fly off around the World, spreading it far and wide. Western Governments close economy down... 1/2",1
denyin tests to coronavirus victims to help your approval numbers should be considered attempted murder,0
"@Yamiche Trump says hydroxychloroquine and Azithromycin might cure COVID, science says it is harmful.",1
"@GKeile #CoronavirusPandemic
 Cure! The mixture of the 2 meds works&amp;We will have a vaccine soon
 God Willing they work!
 
 BUT KEEP OUR THOUGHTS&amp;WORDS IN LINE WITH GODS WORD&amp;PROTECTION
 
 DON'T WAIVER in TRIAL!
 
 Resist Satans Lie He's Contrary to God!
 
 Open Bible&amp;Find Gods Merciful Gift,Grace! https://t.co/yROl2SDijF",1
The race begins! #China approves two #coronavirus vaccines for human trials @AJENews  https://t.co/dvUXHYV4to,1
"Re: #Hydroxychloroquine for #Covid_19

Dr: We know already from studies that, at best, it'll have a very mild effect...Or no effect.

And it can have very serious or even life threatening consequences.

Ppl are always promoting 1 quack cure or another""... It's ""irresponsible"" https://t.co/0fUem5caAT""",1
"You don't get this national mourning for 3 minutes on Tomb Sweeping Day （清明） for just a flu.#COVID19 #coronavirus #China
https://t.co/WWhkUxxyaI",1
"Honestly, the outbreak shouldn’t be scary. the coronavirus spreading, may sound morbid at first, but is a good thing cause then it creates anti bodies we then research in order to create some form of antibiotic or cure. If the sickness stays within the sick we can’t find a cure. https://t.co/6iKQTwHqW7",1
@Lukewearechange Oregonal P73 kills coronavirus among other.,1
"RT @SURSDIK: 21. Clinton Health Access Initiative: Bill Gates &amp; Hillary Clinton-VACCINES MADE IN CHINA
https://t.co/cstKvIweGz",1
"Without mincing words, bar any spiritual or divine intervention n a cure. This virus might wipe off the World. I'm not a pessimist. It is what it is. #COVIDUnrest #lockdown #Covid_19 #LagosUnrest",1
🔥 FIRE kills Coronavirus too! Has anyone considered fire injections as a more eco-friendly disinfectant? #Lysol #Bleach #Trump,1
@rvaidya2000 The irony might be if he gets corona and is not cured,1
maybe concentrate on the chaos and death on your side of the pond! fingerpointing wont cure americans of #coronavirus https://t.co/VsmpndGDuc,1
"Saluting the military leader of an adversarial regime is disrespectful to our troops and their service. https://t.co/Vzj56o6WP2 — Martin Heinrich (@MartinHeinrich) June 14, 2018",1
This is depressing. Lord Jesus we need a miracle. I need some genius person to come forward and have a cure. I need for all this to wash away. I need to see life look like something I remember. I’m getting pissed and sad. #CoronavirusPandemic #coronavirus,0
Trump is immune to coronavirus information https://t.co/r2jauyKwKN,1
REAL EYES REALISE REAL LIES The entire Coronavirus is fake and we are ALL part of the 1% mass global media fueled PLANdemic social experiment and people are starting to wake up. #COVIDー19 #coronavirus #Plandemic #FalseFlag #conspiracy #Agenda21 #illuminati,1
The youth are not immune to #COVID19 @WHO @nusuk @NUSScotland @nusBSC https://t.co/huHVd87DX3,1
"Antifa beat down apparent alt-righter. pic.twitter.com/WVdDJqLKmA — Shane Bauer (@shane_bauer) August 27, 2017",1
"If you live in #Wisconsin, please vote for @Burns4WI this Tuesday February 20th. Tim Burns is a #Progressive#Democrat for WI Supreme Court. Tim received the below letter from the NRA. We can no longer allow the #NRA to bully candidates in this country. #NoRA pic.twitter.com/pV76SWiJwZ — Alyssa Milano (@Alyssa_Milano) February 18, 2018",1
"@AJEnglish It would have been nice if the 1st Chinese cases were reported when they actually happened.  Has China figured out a vaccine, or are they waiting for someone else to do that so they can copy it?  Imitation is the Best form of flattery!",1
"45 came through with a cure!!! 🙏🏾
Just drink a bottle of Mr. Clean 
#COVID19 #Trump2020 https://t.co/Gtx56oHIAg",0
breaking pres duterte declares walangpasok in all levels in metro manila until march 14 due to covid19 via cnn philippines,1
That is not senility. You'd rather have #DopeyDonald who suggests Lysol be injected as a cure for #Coronavirus? I think I'll pass on someone with judgement like yours. LOL https://t.co/BfYxEJBAoa,1
"daily reminder that coronavirus causes permanent damage to the respiratory system, immune system, and reproductive system and the governments are lying to the masses about the severity of it because it is an escaped bio weapon designed to kill https://t.co/6Bq0Uufjmq",1
doh is officially on tiktok learn protective measures against covid19 in this tiktok video join the covidance challenge follow dohs official tiktok account at iddohgovph,0
Potential #cure against #Covid19 https://t.co/lH9tB0bGx2,1
"Please don’t text to 89800 or any other number to confirm your participation in Womxn’s March or any other: https://t.co/0oQq6cODox — Seattle Privacy (@SeattlePrivacy) January 23, 2017",1
"@DncBern @robbystarbuck @JoeBiden His newest is to ingest disinfectants, Lysol had to release a statement that Lysol will not cure #COVID19 
What we really know is that LYSOL is more likely to KILL THE PATIENT, but that may be trumps aim.",1
yall miss your ex i miss life without the corona virus,0
"MY ADVICE

It’s Direction we need, not Disgrace.
Though your statements we cannot erase
(like your recent suggestion
of a Lysol injection),
so consider how Silence saves face.

#POTUS 
#COVID19",1
I’m convinced a @Publix sub will cure the #COVID19,1
"Former Gitmo detainee killed by a U.S. airstrike in Yemen; at least 122 former Gitmo detainees have re-engaged in terrorism pic.twitter.com/y9jb420fFZ — FOX & friends (@foxandfriends) March 7, 2017",1
"University of Washington is forced to halt use of coronavirus testing kits it bought from China for $125,000 after it's revealed some are contaminated with bacteria 😷🚨🤬 Daily Mail #BioWarfare #ChinaSanctions #COVID19  https://t.co/wBP2XF0yim",1
If “bleaching”  is the cure then Lil Kim is Jonas Salk. #CoVFeFe #COVID19 #facts #cureforcoronavirus,1
"Despite what the President may think, ingesting #Lysol won’t get rid of the #Coronavirus. https://t.co/06gze1CBgS",1
Fuck Social Distancing! I’ll just eat your pussy through a Lysol wipe...#COVIDー19 #coronavirus #quarantine #socialdistancing,0
fear panic desperation people digging soil surrounding tomb of lebanon patron saint charbel after rumors of miracle cure to corona virus 16 confirmed cases in lebanon schools remain closed actual number believed to be higher,1
"RT @Big_MoneyB: If you've ever partied in Lakewoods basement, you're immune to the coronavirus",1
"This literally appears to be a modern day lynching. These 2 men, and 1 other, abducted 2 young Black men from a grocery store parking lot in Moore, Oklahoma. Then shot & killed them. Stripped them naked. Burned clothes. Took them to a pond & tied their bodies to cinder blocks pic.twitter.com/m7m0Sq03X5 — Shaun King (@ShaunKing) April 26, 2018",1
"@cnn at this point would rather have Polio than a cure from Jonah Salk.
https://t.co/DBgO09wj5L",1
"Found on Craigslist: “We need numerous people to stand in line for Trump Rally, Erie Insurance Arena. $100 per person. Wednesday, October 10 only, from 9:00 AM to 4:00 PM.” — Mollie Katzen (@MollieKatzen) October 10, 2018",1
#Lysol and #Dettol #manufacturer tells #customers #not to #inject #disinfectants as possible #treatment for #COVID19  https://t.co/GX0kJMLnDo,1
@NHSGGCMeds #COVID19 ward guidance - Antibiotic only if ?Bacterial pneumonia or IECOPD with purulent sputum. Limit to 5 days and avoid macrolides (QTc) @SAPGAbx @AntibioticScot https://t.co/eugrwOYsZs,1
RT @guy15langner: If you ever swam in Fern Ditch you’re immune to the Coronavirus,1
"RT @Reach_ATiwary: Dynasties are immune to Corona? 😒

#RahulGandhi",1
The meth you mistook for molly in 2014 was the Corona virus vaccine,0
"So, if the #coronavirus doesn't kill you--#Trump's cure WILL!
FDA authorizes widespread use of unproven drugs to treat coronavirus, saying possible benefit outweighs risk https://t.co/iXji2Fqczv",1
passport twitter been quiet since corona hit. shouldve spent ur money on jordans,0
"Hydroxychloroquine is a cure, but some people don't want it known or used. #nzpol #coronavirus https://t.co/aiTX2QE0zZ",1
"Trump, please Hold the Chinese Communist Party to account for releasing the Corona Death"" Virus #COVID19 on the World citizens.",1
breaking boris johnson says he visited kettering hospital shook hands with corona patients but the hospital doesnt have corona cases shaking hands would be dangerous not sure how ill gloss over the fact the pm is a liar a complete fucking idiot but ill find a way x,1
COVID19 vaccine on the way ... https://t.co/HXYYWSpYx0,1
a nurseexposed to coronavirus and sick in quarantinehammers for initially refusing and then delaying covid19 testing what a ridiculous and uneducated responseits a public health emergency ht,1
Last year a mysterious shipment was caught smuggling Coronavirus from Canada. It was traced to Chinese agents working at a Canadian lab. The Chinese agents were linked to the bio weapons program at a facility in Wuhan. https://t.co/Vxb6Fdk2FN,1
my immune system is weak and coronavirus emergency is not helping,1
"Thread by @1foreverseeking: This will scare the hell out of you. .@TruthHammer shows that China built a bioweapons lab in Wuhan, home of the ich is all over the news. I am going to show you who is funding some of this research. Pay attention, this is Cod… https://t.co/gZFZKEwqDr",1
